"date","sproat","year"
2019-11-11,12.7239583333333,2019
2019-11-12,12.4322916666667,2019
2019-11-13,12.4661458333333,2019
2019-11-14,12.5625,2019
2019-11-15,12.21875,2019
2019-11-16,12.1796875,2019
2019-11-17,11.9609375,2019
2019-11-18,11.9739583333333,2019
2019-11-19,12.0833333333333,2019
2019-11-20,12.171875,2019
2019-11-21,12.0182291666667,2019
2019-11-22,11.7682291666667,2019
2019-11-23,11.3802083333333,2019
2019-11-24,11.2473958333333,2019
2019-11-25,11.4192708333333,2019
2019-11-26,11.3028846153846,2019
2020-01-22,5.99375,2020
2020-01-23,5.9609375,2020
2020-01-24,5.9921875,2020
2020-01-25,6.00260416666667,2020
2020-01-26,5.94010416666667,2020
2020-01-27,5.90885416666667,2020
2020-01-28,5.94270833333333,2020
2020-01-29,5.90625,2020
2020-01-30,5.87760416666667,2020
2020-01-31,5.87760416666667,2020
2020-02-01,5.94791666666667,2020
2020-02-02,5.890625,2020
2020-02-03,5.82552083333333,2020
2020-02-04,5.77864583333333,2020
2020-02-05,5.75,2020
2020-02-06,5.7265625,2020
2020-02-07,5.6875,2020
2020-02-08,5.67708333333333,2020
2020-02-09,5.64322916666667,2020
2020-02-10,5.65104166666667,2020
2020-02-11,5.7109375,2020
2020-02-12,5.77083333333333,2020
2020-02-13,5.82291666666667,2020
2020-02-14,5.88020833333333,2020
2020-02-15,5.96614583333333,2020
2020-02-16,6.02604166666667,2020
2020-02-17,6.00260416666667,2020
2020-02-18,5.84895833333333,2020
2020-02-19,5.81770833333333,2020
2020-02-20,5.79947916666667,2020
2020-02-21,5.79947916666667,2020
2020-02-22,5.85416666666667,2020
2020-02-23,5.87239583333333,2020
2020-02-24,5.90885416666667,2020
2020-02-25,5.90885416666667,2020
2020-02-26,6.0625,2020
2020-02-27,6.265625,2020
2020-02-28,6.29166666666667,2020
2020-02-29,6.13802083333333,2020
2020-03-01,5.8984375,2020
2020-03-02,5.95572916666667,2020
2020-03-03,6.19010416666667,2020
2020-03-04,6.28645833333333,2020
2020-03-05,6.2840625,2020
2020-03-06,6.30208333333333,2020
2020-03-07,6.28532608695652,2020
2020-03-08,6.41032608695652,2020
2020-03-09,6.54166666666667,2020
2020-03-10,6.66145833333333,2020
2020-03-11,6.671875,2020
2020-03-12,6.52864583333333,2020
2020-03-13,6.44270833333333,2020
2020-03-14,6.0546875,2020
2020-03-15,5.921875,2020
2020-03-16,6.44010416666667,2020
2020-03-17,6.83072916666667,2020
2020-03-18,6.95052083333333,2020
2020-03-19,7.3125,2020
2020-03-20,7.62239583333333,2020
2020-03-21,8.11458333333333,2020
2020-03-22,7.74739583333333,2020
2020-03-23,7.34114583333333,2020
2020-03-24,7.5078125,2020
2020-03-25,7.87760416666667,2020
2020-03-26,8.1875,2020
2020-03-27,8.10677083333333,2020
2020-03-28,8.49479166666667,2020
2020-03-29,8.88802083333333,2020
2020-03-30,7.54166666666667,2020
2020-03-31,8.1171875,2020
2020-04-01,8.25260416666667,2020
2020-04-02,8.3671875,2020
2020-04-03,8.61979166666667,2020
2020-04-04,8.1328125,2020
2020-04-05,8.16666666666667,2020
2020-04-06,8.35416666666667,2020
2020-04-07,9.046875,2020
2020-04-08,8.9453125,2020
2020-04-09,9.53385416666667,2020
2020-04-10,9.453125,2020
2020-04-11,8.921875,2020
2020-04-12,9.77604166666667,2020
2020-04-13,10.5052083333333,2020
2020-04-14,11.5520833333333,2020
2020-04-15,11.2067307692308,2020
2020-04-16,11.7447916666667,2020
2020-04-17,12.4817708333333,2020
2020-04-18,12.375,2020
2020-04-19,13.671875,2020
2020-04-20,13.6484375,2020
2020-04-21,13.7734375,2020
2020-04-22,13.4895833333333,2020
2020-04-23,13.2890625,2020
2020-04-24,13.5078125,2020
2020-04-25,13.125,2020
2020-04-26,13.1145833333333,2020
2020-04-27,13.25,2020
2020-04-28,13.1485416666667,2020
2020-04-29,12.734375,2020
2020-04-30,12.6640625,2020
2020-05-01,13.3020833333333,2020
2020-05-02,13.2317708333333,2020
2020-05-03,13.1822916666667,2020
2020-05-04,12.9348958333333,2020
2020-05-05,12.6223958333333,2020
2020-05-06,13.8229166666667,2020
2020-05-07,13.2421875,2020
2020-05-08,12.2682291666667,2020
2020-05-09,11.9946875,2020
2020-05-10,12.609375,2020
2020-05-11,13.1640625,2020
2020-05-12,13.921875,2020
2020-05-13,14.0546875,2020
2020-05-14,14.8411458333333,2020
2020-05-15,15.1666666666667,2020
2020-05-16,14.9895833333333,2020
2020-05-17,14.8177083333333,2020
2020-05-18,15.7005208333333,2020
2020-05-19,15.9635416666667,2020
2020-05-20,16.3880208333333,2020
2020-05-21,16.2760416666667,2020
2020-05-22,16.15625,2020
2020-05-23,16.4192708333333,2020
2020-05-24,16.0182291666667,2020
2020-05-25,15.2864583333333,2020
2020-05-26,16.2708333333333,2020
2020-05-27,16.0572916666667,2020
2020-05-28,16.859375,2020
2020-05-29,17.578125,2020
2020-05-30,17.9296875,2020
2020-05-31,17.8333333333333,2020
2020-06-01,17.8489583333333,2020
2020-06-02,17.8229166666667,2020
2020-06-03,16.8777173913043,2020
2020-06-04,17.8645833333333,2020
2020-06-05,17.765625,2020
2020-06-06,17.640625,2020
2020-06-07,17.7604166666667,2020
2020-06-08,17.796875,2020
2020-06-09,17.8333333333333,2020
2020-06-10,17.8410416666667,2020
2020-06-11,18.078125,2020
2020-06-12,18.1276041666667,2020
2020-06-13,17.9869791666667,2020
2020-06-14,17.8697916666667,2020
2020-06-15,15.7596153846154,2020
2020-06-16,17.9244791666667,2020
2020-06-17,18.6536458333333,2020
2020-06-18,19.0026041666667,2020
2020-06-19,18.9011458333333,2020
2020-06-20,19.1744791666667,2020
2020-06-21,19.6614583333333,2020
2020-06-22,19.0390625,2020
2020-06-23,19.4453125,2020
2020-06-24,19.4973958333333,2020
2020-06-25,20.09375,2020
2020-06-26,20.7994791666667,2020
2020-06-27,20.1380208333333,2020
2020-06-28,19.7213541666667,2020
2020-06-29,19.9088541666667,2020
2020-06-30,20.2369791666667,2020
2020-07-01,20.65625,2020
2020-07-02,20.3541666666667,2020
2020-07-03,19.8515625,2020
2020-07-04,19.4817708333333,2020
2020-07-05,19.7864583333333,2020
2020-07-06,20.2890625,2020
2020-07-07,20.0364583333333,2020
2020-07-08,19.8125,2020
2020-07-09,19.8984375,2020
2020-07-10,20.0598958333333,2020
2020-07-11,19.9453125,2020
2020-07-12,19.9739583333333,2020
2020-07-13,20.5911458333333,2020
2020-07-14,21.3073958333333,2020
2020-07-15,21.4973958333333,2020
2020-07-16,20.8151041666667,2020
2020-07-17,21.6536458333333,2020
2020-07-18,21.5651041666667,2020
2020-07-19,21.3125,2020
2020-07-20,22.1510416666667,2020
2020-07-21,22.8671875,2020
2020-07-22,23.2864583333333,2020
2020-07-23,23.0833333333333,2020
2020-07-24,22.7213541666667,2020
2020-07-25,22.7994791666667,2020
2020-07-26,22.6171875,2020
2020-07-27,23.3880208333333,2020
2020-07-28,24.0130208333333,2020
2020-07-29,23.828125,2020
2020-07-30,23.9817708333333,2020
2020-07-31,23.4348958333333,2020
2020-08-01,23.5234375,2020
2020-08-02,23.5026041666667,2020
2020-08-03,23.3541666666667,2020
2020-08-04,23.7734375,2020
2020-08-05,24.0442708333333,2020
2020-08-06,23.1796875,2020
2020-08-07,22.4010416666667,2020
2020-08-08,22.2890625,2020
2020-08-09,22.3386458333333,2020
2020-08-10,22.3046875,2020
2020-08-11,22.0364583333333,2020
2020-08-12,22.0572916666667,2020
2020-08-13,22.3880208333333,2020
2020-08-14,22.8255208333333,2020
2020-08-15,22.9088541666667,2020
2020-08-16,23.1796875,2020
2020-08-17,23.7473958333333,2020
2020-08-18,23.6171875,2020
2020-08-19,23.3958333333333,2020
2020-08-20,22.7682291666667,2020
2020-08-21,21.9166666666667,2020
2020-08-22,21.8932291666667,2020
2020-08-23,22.0598958333333,2020
2020-08-24,21.9661458333333,2020
2020-08-25,22.0026041666667,2020
2020-08-26,22.4009375,2020
2020-08-27,22.1979166666667,2020
2020-08-28,22.5963541666667,2020
2020-08-29,22.4348958333333,2020
2020-08-30,21.6848958333333,2020
2020-08-31,21.84375,2020
2020-09-01,22.0494791666667,2020
2020-09-02,21.9479166666667,2020
2020-09-03,22.1770833333333,2020
2020-09-04,22.3203125,2020
2020-09-05,22.0052083333333,2020
2020-09-06,22.2317708333333,2020
2020-09-07,22.3541666666667,2020
2020-09-08,21.8567708333333,2020
2020-09-09,22.0679166666667,2020
2020-09-10,22.5963541666667,2020
2020-09-11,22.5625,2020
2020-09-12,21.7447916666667,2020
2020-09-13,21.3463541666667,2020
2020-09-14,21.109375,2020
2020-09-15,21.1119791666667,2020
2020-09-16,21.265625,2020
2020-09-17,21.4602272727273,2020
2020-09-18,21.3385416666667,2020
2020-09-19,21.0208333333333,2020
2020-09-20,20.9296875,2020
2020-09-21,20.8932291666667,2020
2020-09-22,20.6223958333333,2020
2020-09-23,20.4583333333333,2020
2020-09-24,20.1822916666667,2020
2020-09-25,19.890625,2020
2020-09-26,19.671875,2020
2020-09-27,19.5182291666667,2020
2020-09-28,19.5182291666667,2020
2020-09-29,19.6432291666667,2020
2020-09-30,19.6197916666667,2020
2020-10-01,19.5,2020
2020-10-02,19.4401041666667,2020
2020-10-03,19.3567708333333,2020
2020-10-04,19.1901041666667,2020
2020-10-05,19.140625,2020
2020-10-06,19.2057291666667,2020
2020-10-07,19.2916666666667,2020
2020-10-08,19.1901041666667,2020
2020-10-09,18.8411458333333,2020
2020-10-10,18.4270833333333,2020
2020-10-11,18.0078125,2020
2020-10-12,17.6223958333333,2020
2020-10-13,17.3020833333333,2020
2020-10-14,17.0052083333333,2020
2020-10-15,16.828125,2020
2020-10-16,16.6953125,2020
2020-10-17,16.5677083333333,2020
2020-10-18,16.359375,2020
2020-10-19,16.2552083333333,2020
2020-10-20,16.09375,2020
2020-10-21,15.9140625,2020
2020-10-22,15.6145833333333,2020
2020-10-23,15.3490625,2020
2020-10-24,14.9270833333333,2020
2020-10-25,14.515625,2020
2020-10-26,14.3645833333333,2020
2020-10-27,14.2786458333333,2020
2020-10-28,13.695,2020
2020-10-29,14.2604166666667,2020
2020-10-30,14.125,2020
2020-10-31,13.9453125,2020
2020-11-01,13.7760416666667,2020
2020-11-02,13.625,2020
2020-11-03,13.5286458333333,2020
2020-11-04,13.5208333333333,2020
2020-11-05,13.4505208333333,2020
2020-11-06,13.2161458333333,2020
2020-11-07,12.9427083333333,2020
2020-11-08,12.5234375,2020
2020-11-09,12.2213541666667,2020
2020-11-10,12.0286458333333,2020
2020-11-11,11.8307291666667,2020
2020-11-12,11.6510416666667,2020
2020-11-13,11.4505208333333,2020
2020-11-14,11.2369791666667,2020
2020-11-15,11.0546875,2020
2020-11-16,10.90625,2020
2020-11-17,8.85661764705882,2020
2020-11-18,10.6041666666667,2020
2020-11-19,10.4739583333333,2020
2020-11-20,10.3541666666667,2020
2020-11-21,10.2265625,2020
2020-11-22,10.1302083333333,2020
2020-11-23,10.0494791666667,2020
2020-11-24,9.97395833333333,2020
2020-11-25,9.859375,2020
2020-11-26,9.796875,2020
2020-11-27,9.75,2020
2020-11-28,9.66927083333333,2020
2020-11-29,9.57291666666667,2020
2020-11-30,9.48958333333333,2020
2020-12-01,9.33072916666667,2020
2020-12-02,9.19270833333333,2020
2020-12-03,9.078125,2020
2020-12-04,9.04427083333333,2020
2020-12-05,9.0078125,2020
2020-12-06,8.97135416666667,2020
2020-12-07,8.92708333333333,2020
2020-12-08,8.92708333333333,2020
2020-12-09,8.88802083333333,2020
2020-12-10,8.4625,2020
2020-12-11,8.7421875,2020
2020-12-12,8.64322916666667,2020
2020-12-13,8.46614583333333,2020
2020-12-14,8.35416666666667,2020
2020-12-15,8.265625,2020
2020-12-16,8.22916666666667,2020
2020-12-17,8.17708333333333,2020
2020-12-18,8.13541666666667,2020
2020-12-19,8.0546875,2020
2020-12-20,7.9609375,2020
2020-12-21,7.9140625,2020
2020-12-22,7.80989583333333,2020
2020-12-23,7.73177083333333,2020
2020-12-24,7.640625,2020
2020-12-25,7.55989583333333,2020
2020-12-26,7.52083333333333,2020
2020-12-27,7.49739583333333,2020
2020-12-28,7.4453125,2020
2020-12-29,7.40364583333333,2020
2020-12-30,7.296875,2020
2020-12-31,7.25260416666667,2020
2021-01-01,7.24479166666667,2021
2021-01-02,7.19791666666667,2021
2021-01-03,7.15625,2021
2021-01-04,7.11979166666667,2021
2021-01-05,7.09114583333333,2021
2021-01-06,7.03125,2021
2021-01-07,6.99479166666667,2021
2021-01-08,6.96614583333333,2021
2021-01-09,6.93229166666667,2021
2021-01-10,6.890625,2021
2021-01-11,6.875,2021
2021-01-12,6.87239583333333,2021
2021-01-13,6.828125,2021
2021-01-14,6.81770833333333,2021
2021-01-15,6.80989583333333,2021
2021-01-16,6.76302083333333,2021
2021-01-17,6.75520833333333,2021
2021-01-18,6.75,2021
2021-01-19,6.73697916666667,2021
2021-01-20,6.7421875,2021
2021-01-21,6.7265625,2021
2021-01-22,6.6875,2021
2021-01-23,6.6328125,2021
2021-01-24,6.58854166666667,2021
2021-01-25,6.546875,2021
2021-01-26,6.52083333333333,2021
2021-01-27,6.48958333333333,2021
2021-01-28,6.48177083333333,2021
2021-01-29,6.46614583333333,2021
2021-01-30,6.453125,2021
2021-01-31,6.44270833333333,2021
2021-02-01,6.44270833333333,2021
2021-02-02,6.41304347826087,2021
2021-02-03,6.38802083333333,2021
2021-02-04,6.39583333333333,2021
2021-02-05,6.421875,2021
2021-02-06,6.4453125,2021
2021-02-07,6.36979166666667,2021
2021-02-08,6.3203125,2021
2021-02-09,6.25,2021
2021-02-10,6.1953125,2021
2021-02-11,6.13020833333333,2021
2021-02-12,6.01041666666667,2021
2021-02-13,5.8984375,2021
2021-02-14,5.8804347826087,2021
2021-02-15,5.8804347826087,2021
2021-02-16,5.92708333333333,2021
2021-02-17,5.95572916666667,2021
2021-02-18,5.86979166666667,2021
2021-02-19,5.84635416666667,2021
2021-02-20,5.90625,2021
2021-02-21,5.95572916666667,2021
2021-02-22,6.1328125,2021
2021-02-23,6.14583333333333,2021
2021-02-24,6.046875,2021
2021-02-25,5.95833333333333,2021
2021-02-26,6.07552083333333,2021
2021-02-27,5.97395833333333,2021
2021-02-28,5.953125,2021
2021-03-01,5.93465909090909,2021
2021-03-02,5.8828125,2021
2021-03-03,6.0625,2021
2021-03-04,6.015625,2021
2021-03-05,5.98177083333333,2021
2021-03-06,5.95572916666667,2021
2021-03-07,5.94010416666667,2021
2021-03-08,5.9140625,2021
2021-03-09,6.06770833333333,2021
2021-03-10,6.14322916666667,2021
2021-03-11,6.19270833333333,2021
2021-03-12,6.3671875,2021
2021-03-13,6.47554347826087,2021
2021-03-14,6.78977272727273,2021
2021-03-15,6.49739583333333,2021
2021-03-16,6.79947916666667,2021
2021-03-17,6.9375,2021
2021-03-18,7.0859375,2021
2021-03-19,5.91847826086957,2021
2021-03-20,6.59114583333333,2021
2021-03-21,6.640625,2021
2021-03-22,7.02864583333333,2021
2021-03-23,6.94791666666667,2021
2021-03-24,7.01041666666667,2021
2021-03-25,7.05729166666667,2021
2021-03-26,7.60416666666667,2021
2021-03-27,7.76822916666667,2021
2021-03-28,8.03125,2021
2021-03-29,8.109375,2021
2021-03-30,7.77864583333333,2021
2021-03-31,7.80989583333333,2021
2021-04-01,8.265625,2021
2021-04-02,8.234375,2021
2021-04-03,8.58072916666667,2021
2021-04-04,8.73697916666667,2021
2021-04-05,8.61197916666667,2021
2021-04-06,8.7109375,2021
2021-04-07,9.40364583333333,2021
2021-04-08,9.70833333333333,2021
2021-04-09,9.2109375,2021
2021-04-10,9.13020833333333,2021
2021-04-11,8.875,2021
2021-04-12,8.79427083333333,2021
2021-04-13,8.75260416666667,2021
2021-04-14,9.63802083333333,2021
2021-04-15,10.578125,2021
2021-04-16,10.4765625,2021
2021-04-17,11.8984375,2021
2021-04-18,12.2473958333333,2021
2021-04-19,12.1302083333333,2021
2021-04-20,12.6380208333333,2021
2021-04-21,12.9947916666667,2021
2021-04-22,12.4348958333333,2021
2021-04-23,13.1744791666667,2021
2021-04-24,13.7942708333333,2021
2021-04-25,12.9479166666667,2021
2021-04-26,13.640625,2021
2021-04-27,14.1796875,2021
2021-04-28,13.6770833333333,2021
2021-04-29,13.8802083333333,2021
2021-04-30,14.421875,2021
2021-05-01,14.2109375,2021
2021-05-02,14.3671875,2021
2021-05-03,14.2630208333333,2021
2021-05-04,14.3385416666667,2021
2021-05-05,14.7057291666667,2021
2021-05-06,14.4296875,2021
2021-05-07,14.8359375,2021
2021-05-08,14.4010416666667,2021
2021-05-09,14.0494791666667,2021
2021-05-10,14.7604166666667,2021
2021-05-11,15.3229166666667,2021
2021-05-12,15.5390625,2021
2021-05-13,15.0416666666667,2021
2021-05-14,15.1822916666667,2021
2021-05-15,15.6380208333333,2021
2021-05-16,15.5260416666667,2021
2021-05-17,16.9765625,2021
2021-05-18,16.3411458333333,2021
2021-05-19,16.2734375,2021
2021-05-20,16.3515625,2021
2021-05-21,17.0286458333333,2021
2021-05-22,16.6223958333333,2021
2021-05-23,15.953125,2021
2021-05-24,16.7864583333333,2021
2021-05-25,16.7604166666667,2021
2021-05-26,16.8776041666667,2021
2021-05-27,16.1458333333333,2021
2021-05-28,16.5182291666667,2021
2021-05-29,16.6328125,2021
2021-05-30,16.3671875,2021
2021-05-31,16.9817708333333,2021
2021-06-01,17.4270833333333,2021
2021-06-02,19.4427083333333,2021
2021-06-03,19.4140625,2021
2021-06-04,19.0416666666667,2021
2021-06-05,18.203125,2021
2021-06-06,17.9557291666667,2021
2021-06-07,17.1171875,2021
2021-06-08,17.2604166666667,2021
2021-06-09,17.3828125,2021
2021-06-10,17.4817708333333,2021
2021-06-11,17.234375,2021
2021-06-12,17.09375,2021
2021-06-13,17.3072916666667,2021
2021-06-14,17.4973958333333,2021
2021-06-15,17.9505208333333,2021
2021-06-16,18.1432291666667,2021
2021-06-17,18.4661458333333,2021
2021-06-18,19.2578125,2021
2021-06-19,19.2942708333333,2021
2021-06-20,19.4869791666667,2021
2021-06-21,19.5208333333333,2021
2021-06-22,19.8255208333333,2021
2021-06-23,20.1614583333333,2021
2021-06-24,20.4505208333333,2021
2021-06-25,21.3880208333333,2021
2021-06-26,22.1770833333333,2021
2021-06-27,23.2630208333333,2021
2021-06-28,24.4348958333333,2021
2021-06-29,23.3072916666667,2021
2021-06-30,24.6588541666667,2021
2021-07-01,24.6536458333333,2021
2021-07-02,23.7916666666667,2021
2021-07-03,23.7916666666667,2021
2021-07-04,23.75,2021
2021-07-05,24.5963541666667,2021
2021-07-06,24.5130208333333,2021
2021-07-07,24.6432291666667,2021
2021-07-08,24.2265625,2021
2021-07-09,23.71875,2021
2021-07-10,24.6614583333333,2021
2021-07-11,24.5130208333333,2021
2021-07-12,24.3723958333333,2021
2021-07-13,24.2708333333333,2021
2021-07-14,24.234375,2021
2021-07-15,24.328125,2021
2021-07-16,24.0598958333333,2021
2021-07-17,23.5026041666667,2021
2021-07-18,23.2994791666667,2021
2021-07-19,23.5338541666667,2021
2021-07-20,23.4869791666667,2021
2021-07-21,23.0963541666667,2021
2021-07-22,22.8125,2021
2021-07-23,22.8541666666667,2021
2021-07-24,23.2786458333333,2021
2021-07-25,23.703125,2021
2021-07-26,23.828125,2021
2021-07-27,23.9739583333333,2021
2021-07-28,24.3671875,2021
2021-07-29,24.7421875,2021
2021-07-30,25.1119791666667,2021
2021-07-31,24.6692708333333,2021
2021-08-01,24.6536458333333,2021
2021-08-02,24.3229166666667,2021
2021-08-03,25.1614583333333,2021
2021-08-04,25.5026041666667,2021
2021-08-05,25.5026041666667,2021
2021-08-06,24.5677083333333,2021
2021-08-07,23.9713541666667,2021
2021-08-08,23.8854166666667,2021
2021-08-09,23.90625,2021
2021-08-10,23.7864583333333,2021
2021-08-11,23.9401041666667,2021
2021-08-12,24.0651041666667,2021
2021-08-13,24.2317708333333,2021
2021-08-14,24.3541666666667,2021
2021-08-15,24.171875,2021
2021-08-16,24.0864583333333,2021
2021-08-17,24.0963541666667,2021
2021-08-18,23.956875,2021
2021-08-19,23.484375,2021
2021-08-20,23.1822916666667,2021
2021-08-21,23.03125,2021
2021-08-22,23.1510416666667,2021
2021-08-23,22.7265625,2021
2021-08-24,22.5234375,2021
2021-08-25,22.1770833333333,2021
2021-08-26,22.1522916666667,2021
2021-08-27,22.1953125,2021
2021-08-28,22.140625,2021
2021-08-29,22.2682291666667,2021
2021-08-30,22.0885416666667,2021
2021-08-31,21.7447916666667,2021
2021-09-01,21.6536458333333,2021
2021-09-02,21.5286458333333,2021
2021-09-03,21.1848958333333,2021
2021-09-04,21,2021
2021-09-05,21.0989583333333,2021
2021-09-06,21.2708333333333,2021
2021-09-07,21.6796875,2021
2021-09-08,21.9036458333333,2021
2021-09-09,21.7838541666667,2021
2021-09-10,21.7265625,2021
2021-09-11,21.4765625,2021
2021-09-12,21.1276041666667,2021
2021-09-13,21.0520833333333,2021
2021-09-14,20.9791666666667,2021
2021-09-15,20.6666666666667,2021
2021-09-16,20.1119791666667,2021
2021-09-17,19.8046875,2021
2021-09-18,19.640625,2021
2021-09-19,19.5442708333333,2021
2021-09-20,19.3932291666667,2021
2021-09-21,19.4088541666667,2021
2021-09-22,19.5364583333333,2021
2021-09-23,19.4817708333333,2021
2021-09-24,19.4661458333333,2021
2021-09-25,19.5677083333333,2021
2021-09-26,19.3255208333333,2021
2021-09-27,18.890625,2021
