"date","sproat","year"
2021-09-28,18.6223958333333,2021
2021-09-29,18.3489583333333,2021
2021-09-30,18.0052083333333,2021
2021-10-01,17.8385416666667,2021
2021-10-02,17.6119791666667,2021
2021-10-03,17.4817708333333,2021
2021-10-04,17.296875,2021
2021-10-05,17.0260416666667,2021
2021-10-06,16.734375,2021
2021-10-07,16.6067708333333,2021
2021-10-08,16.5052083333333,2021
2021-10-09,16.2734375,2021
2021-10-10,15.9829545454545,2021
2021-10-11,15.75,2021
2021-10-12,15.4401041666667,2021
2021-10-13,15.0260416666667,2021
2021-10-14,14.890625,2021
2021-10-15,14.8203125,2021
2021-10-16,14.6822916666667,2021
2021-10-17,14.5078125,2021
2021-10-18,14.3671875,2021
2021-10-19,14.2291666666667,2021
2021-10-20,13.9791666666667,2021
2021-10-21,13.9010416666667,2021
2021-10-22,13.6223958333333,2021
2021-10-23,13.578125,2021
2021-10-24,13.3229166666667,2021
2021-10-25,12.921875,2021
2021-10-26,12.8046875,2021
2021-10-27,12.5651041666667,2021
2021-10-28,12.4244791666667,2021
2021-10-29,12.3515625,2021
2021-10-30,12.1927083333333,2021
2021-10-31,12.046875,2021
2021-11-01,11.8411458333333,2021
2021-11-02,11.6640625,2021
2021-11-03,11.4583333333333,2021
2021-11-04,11.3255208333333,2021
2021-11-05,11.2838541666667,2021
2021-11-06,11.0729166666667,2021
2021-11-07,10.8723958333333,2021
2021-11-08,10.7317708333333,2021
2021-11-09,10.5677083333333,2021
2021-11-10,10.4114583333333,2021
2021-11-11,10.3385416666667,2021
2021-11-12,10.2604166666667,2021
2021-11-13,10.2057291666667,2021
2021-11-14,10.0416666666667,2021
2021-11-15,9.97135416666667,2021
2021-11-16,9.796875,2021
2021-11-17,9.65364583333333,2021
2021-11-18,9.49479166666667,2021
2021-11-19,9.32291666666667,2021
2021-11-20,9.20052083333333,2021
2021-11-21,9.11458333333333,2021
2021-11-22,9.0625,2021
2021-11-23,9.03645833333333,2021
2021-11-24,8.97395833333333,2021
2021-11-25,8.86979166666667,2021
2021-11-26,8.82291666666667,2021
2021-11-27,8.76822916666667,2021
2021-11-28,8.7265625,2021
2021-11-29,8.75260416666667,2021
2021-11-30,8.73697916666667,2021
2021-12-01,8.71875,2021
2021-12-02,8.671875,2021
2021-12-03,8.5625,2021
2021-12-04,8.45833333333333,2021
2021-12-05,8.3359375,2021
2021-12-06,8.20572916666667,2021
2021-12-07,8.125,2021
2021-12-08,8.0703125,2021
2021-12-09,7.98641304347826,2021
2021-12-10,7.90364583333333,2021
2021-12-11,7.81510416666667,2021
2021-12-12,7.70572916666667,2021
2021-12-13,7.25568181818182,2021
2021-12-14,7.44620833333333,2021
2021-12-15,7.49739583333333,2021
2021-12-16,7.4375,2021
2021-12-17,7.36197916666667,2021
2021-12-18,7.19270833333333,2021
2021-12-19,7.171875,2021
2021-12-20,7.06818181818182,2021
2022-01-26,5.40347826086957,2022
2022-01-27,5.36541666666667,2022
2022-01-28,5.33041666666667,2022
2022-01-29,5.314375,2022
2022-01-30,5.3047619047619,2022
2022-01-31,5.26,2022
2022-02-01,5.25271739130435,2022
2022-02-02,5.25271739130435,2022
2022-02-03,5.27840909090909,2022
2022-02-04,5.32608695652174,2022
2022-02-05,5.37416666666667,2022
2022-02-06,5.38583333333333,2022
2022-02-07,5.49958333333333,2022
2022-02-08,5.57416666666667,2022
2022-02-09,5.64166666666667,2022
2022-02-10,5.78416666666667,2022
2022-02-11,5.77125,2022
2022-02-12,5.77583333333333,2022
2022-02-13,5.68875,2022
2022-02-14,5.735,2022
2022-02-15,5.64375,2022
2022-02-16,5.77875,2022
2022-02-17,6.0075,2022
2022-02-18,5.97958333333333,2022
2022-02-19,6.20916666666667,2022
2022-02-20,6.295,2022
2022-02-21,6.16791666666667,2022
2022-02-22,5.63666666666667,2022
2022-02-23,5.22166666666667,2022
2022-02-24,5.54333333333333,2022
2022-02-25,5.7225,2022
2022-02-26,5.4775,2022
2022-02-27,5.38541666666667,2022
2022-02-28,5.45,2022
2022-03-01,5.4825,2022
2022-03-02,5.6125,2022
2022-03-03,5.75958333333333,2022
2022-03-04,6.05625,2022
2022-03-05,5.96,2022
2022-03-06,6.325,2022
2022-03-07,6.30375,2022
2022-03-08,6.28333333333333,2022
2022-03-09,6.10625,2022
2022-03-10,6.12625,2022
2022-03-11,6.37833333333333,2022
2022-03-12,6.47391304347826,2022
2022-03-13,6.38708333333333,2022
2022-03-14,6.25875,2022
2022-03-15,5.95625,2022
2022-03-16,6.56375,2022
2022-03-17,6.69875,2022
2022-03-18,6.2412,2022
2022-03-19,7.32541666666667,2022
2022-03-20,7.00875,2022
2022-03-21,6.96208333333333,2022
2022-03-22,6.8825,2022
2022-03-23,7.26,2022
2022-03-24,7.47458333333333,2022
2022-03-25,7.50958333333333,2022
2022-03-26,7.75083333333333,2022
2022-03-27,7.39708333333333,2022
2022-03-28,7.50125,2022
2022-03-29,7.70125,2022
2022-03-30,8.35375,2022
2022-03-31,8.40958333333333,2022
2022-04-01,8.51923076923077,2022
2022-04-05,7.662,2022
2022-04-06,8.0209,2022
2022-04-07,8.14697916666667,2022
2022-04-08,8.32375,2022
2022-04-09,8.39125,2022
2022-04-10,8.19458333333333,2022
2022-04-11,8.2239,2022
2022-04-12,8.53458333333333,2022
2022-04-13,8.35541666666667,2022
2022-04-14,8.48583333333333,2022
2022-04-15,8.47791666666667,2022
2022-04-16,8.56041666666667,2022
2022-04-17,8.51791666666667,2022
2022-04-18,8.29041666666667,2022
2022-04-19,8.69875,2022
2022-04-20,8.92083333333333,2022
2022-04-21,8.84916666666667,2022
2022-04-22,9.145,2022
2022-04-23,9.59833333333333,2022
2022-04-24,9.63916666666667,2022
2022-04-25,9.77333333333333,2022
2022-04-26,9.83708333333333,2022
2022-04-27,9.99791666666667,2022
2022-04-28,10.2516666666667,2022
2022-04-29,10.5120833333333,2022
2022-04-30,10.7029166666667,2022
2022-05-01,10.7329166666667,2022
2022-05-02,11.12625,2022
2022-05-03,10.93125,2022
2022-05-04,11.0733333333333,2022
2022-05-05,10.906,2022
2022-05-06,10.625,2022
2022-05-07,10.84125,2022
2022-05-08,11.4113541666667,2022
2022-05-09,11.3486956521739,2022
2022-05-10,11.7770833333333,2022
2022-05-11,11.63375,2022
2022-05-12,11.13625,2022
2022-05-13,11.285,2022
2022-05-14,11.2545833333333,2022
2022-05-15,11.235,2022
2022-05-16,11.6395833333333,2022
2022-05-17,11.7958333333333,2022
2022-05-18,11.6445833333333,2022
2022-05-19,12.0445833333333,2022
2022-05-20,12.0225,2022
2022-05-21,12.86375,2022
2022-05-22,13.4154166666667,2022
2022-05-23,13.5891666666667,2022
2022-05-24,13.8604166666667,2022
2022-05-25,14.1183333333333,2022
2022-05-26,13.9679166666667,2022
2022-05-27,13.5654166666667,2022
2022-05-28,13.9004166666667,2022
2022-05-29,13.96125,2022
2022-05-30,14.0695833333333,2022
2022-05-31,14.0257142857143,2022
2022-06-07,14.93875,2022
2022-06-08,15.43625,2022
2022-06-09,15.2229166666667,2022
2022-06-10,14.9808333333333,2022
2022-06-11,15.7679166666667,2022
2022-06-12,16.1316666666667,2022
2022-06-13,16.2716666666667,2022
2022-06-14,16.61625,2022
2022-06-15,16.3216666666667,2022
2022-06-16,15.8758333333333,2022
2022-06-17,16.2908333333333,2022
2022-06-18,16.655,2022
2022-06-19,17.0895833333333,2022
2022-06-20,17.5195833333333,2022
2022-06-21,17.6416666666667,2022
2022-06-22,17.5641666666667,2022
2022-06-23,16.9704166666667,2022
2022-06-24,17.3725,2022
2022-06-25,17.1029166666667,2022
2022-06-26,17.61125,2022
2022-06-27,18.7754166666667,2022
2022-06-28,19.7980952380952,2022
2022-06-29,19.09375,2022
2022-06-30,19.495,2022
2022-07-01,20.3880208333333,2022
2022-07-02,20.5677083333333,2022
2022-07-03,19.8958333333333,2022
2022-07-04,18.734375,2022
2022-07-05,19.2604166666667,2022
2022-07-06,19.6302083333333,2022
2022-07-07,19.75,2022
2022-07-08,19.96875,2022
2022-07-09,20.1041666666667,2022
2022-07-10,20.15625,2022
2022-07-11,20.5651041666667,2022
2022-07-12,21.5795454545455,2022
2022-07-13,21.3984375,2022
2022-07-14,21.7317708333333,2022
2022-07-15,21.3020833333333,2022
2022-07-16,21.1328125,2022
2022-07-17,21.0416666666667,2022
2022-07-18,21.2083333333333,2022
2022-07-19,21.3675,2022
2022-07-20,21.3177083333333,2022
2022-07-21,21.2864583333333,2022
2022-07-22,21.3385416666667,2022
2022-07-23,22.3359375,2022
2022-07-24,22.203125,2022
2022-07-25,22.8385416666667,2022
2022-07-26,23.671875,2022
2022-07-27,23.9453125,2022
2022-07-28,24.0703125,2022
2022-07-29,25.5625,2022
2022-07-30,25.9947916666667,2022
2022-07-31,25.8776041666667,2022
2022-08-01,25.3854166666667,2022
2022-08-02,24.9791666666667,2022
2022-08-03,24.6302083333333,2022
2022-08-04,24.0130208333333,2022
2022-08-05,23.8046875,2022
2022-08-06,23.8255208333333,2022
2022-08-07,23.8151041666667,2022
2022-08-08,24.2161458333333,2022
2022-08-09,24.390625,2022
2022-08-10,23.71875,2022
2022-08-11,24.0520833333333,2022
2022-08-12,23.6732954545455,2022
2022-08-13,23.5625,2022
2022-08-14,23.6276041666667,2022
2022-08-15,23.7682291666667,2022
2022-08-16,23.984375,2022
2022-08-17,23.8854166666667,2022
2022-08-18,24.6510416666667,2022
2022-08-19,24.1223958333333,2022
2022-08-20,24.0598958333333,2022
2022-08-21,24.4713541666667,2022
2022-08-22,24.4817708333333,2022
2022-08-23,24.6666666666667,2022
2022-08-24,24.3098958333333,2022
2022-08-25,24.3515625,2022
2022-08-26,23.7473958333333,2022
2022-08-27,23.7057291666667,2022
2022-08-28,23.7395833333333,2022
2022-08-29,23.9557291666667,2022
2022-08-30,24.0598958333333,2022
2022-08-31,24.19,2022
2022-09-01,24.2421875,2022
2022-09-02,23.8072916666667,2022
2022-09-03,23.625,2022
2022-09-04,23.4557291666667,2022
2022-09-05,23.0130208333333,2022
2022-09-06,22.6119791666667,2022
2022-09-07,21.881875,2022
2022-09-08,22.2395833333333,2022
2022-09-09,22.046875,2022
2022-09-10,22.09375,2022
2022-09-11,22.1380208333333,2022
2022-09-12,22.1171875,2022
2022-09-13,22.0208333333333,2022
2022-09-14,21.6510416666667,2022
2022-09-15,21.6458333333333,2022
2022-09-16,21.5130208333333,2022
2022-09-17,21.1927083333333,2022
2022-09-18,20.7473958333333,2022
2022-09-19,20.5885416666667,2022
2022-09-20,20.4921875,2022
2022-09-21,20.2109375,2022
2022-09-22,20.1953125,2022
2022-09-23,20.2447916666667,2022
2022-09-24,20.21875,2022
2022-09-25,20.1197916666667,2022
2022-09-26,20.2447916666667,2022
2022-09-27,20.234375,2022
2022-09-28,19.9869791666667,2022
2022-09-29,19.93,2022
2022-09-30,20.0208333333333,2022
2022-10-01,19.9296875,2022
2022-10-02,19.9088541666667,2022
2022-10-03,19.9036458333333,2022
2022-10-04,18.9244791666667,2022
2022-10-05,19.6171875,2022
2022-10-06,19.6119791666667,2022
2022-10-07,19.6770833333333,2022
2022-10-08,19.578125,2022
2022-10-09,19.421875,2022
2022-10-10,19.2473958333333,2022
2022-10-11,18.75,2022
2022-10-12,18.6276041666667,2022
2022-10-13,18.609375,2022
2022-10-14,18.5703125,2022
2022-10-15,18.5208333333333,2022
2022-10-16,18.3567708333333,2022
2022-10-17,18.1432291666667,2022
2022-10-18,18.0651041666667,2022
2022-10-19,18.0052083333333,2022
2022-10-20,17.8203125,2022
2022-10-21,17.4921875,2022
2022-10-22,17.1354166666667,2022
2022-10-23,16.6380208333333,2022
2022-10-24,16.5520833333333,2022
2022-10-25,16.1971153846154,2022
2022-10-26,15.90625,2022
2022-10-27,15.7109375,2022
2022-10-28,15.5572916666667,2022
2022-10-29,15.3984375,2022
2022-10-30,15.2942708333333,2022
2022-10-31,15.1614583333333,2022
2022-11-01,14.8645833333333,2022
2022-11-02,14.5911458333333,2022
2022-11-03,14.2838541666667,2022
2022-11-04,13.9895833333333,2022
2022-11-05,13.5951086956522,2022
2022-11-06,13.296875,2022
2022-11-07,12.9661458333333,2022
2022-11-08,12.6119791666667,2022
2022-11-09,12.2421875,2022
2022-11-10,12.0052083333333,2022
2022-11-11,11.8411458333333,2022
2022-11-12,11.6875,2022
2022-11-13,11.5494791666667,2022
2022-11-14,11.3723958333333,2022
2022-11-15,11.1875,2022
2022-11-16,11,2022
2022-11-17,10.78125,2022
2022-11-18,10.4739583333333,2022
2022-11-19,10.2682291666667,2022
2022-11-20,10.1484375,2022
2022-11-21,10.1145833333333,2022
2022-11-22,10.0807291666667,2022
2022-11-23,10.0651041666667,2022
2022-11-24,10.0755208333333,2022
2022-11-25,10.0546875,2022
2022-11-26,9.94010416666667,2022
2022-11-27,9.78125,2022
2022-11-28,9.61197916666667,2022
2022-11-29,9.2890625,2022
2022-11-30,9.046875,2022
2022-12-01,8.8671875,2022
2022-12-02,8.6640625,2022
2022-12-03,8.55208333333333,2022
2022-12-04,8.44010416666667,2022
2022-12-05,8.33333333333333,2022
2022-12-06,8.23958333333333,2022
2022-12-07,8.16145833333333,2022
2022-12-08,8.08854166666667,2022
2022-12-09,7.98697916666667,2022
2022-12-10,7.78532608695652,2022
2022-12-11,7.76041666666667,2022
2022-12-12,7.6796875,2022
2022-12-13,7.61197916666667,2022
2022-12-14,7.54947916666667,2022
2022-12-15,7.48697916666667,2022
2022-12-16,7.39322916666667,2022
2022-12-17,7.31510416666667,2022
2022-12-18,7.20052083333333,2022
2022-12-19,7,2022
2022-12-20,6.8671875,2022
2022-12-21,6.69270833333333,2022
2022-12-22,6.515625,2022
2022-12-23,6.3359375,2022
2022-12-24,6.28125,2022
2022-12-25,6.296875,2022
2022-12-26,6.27864583333333,2022
2022-12-27,6.3125,2022
2022-12-28,6.29427083333333,2022
2022-12-29,6.26302083333333,2022
2022-12-30,6.2265625,2022
2022-12-31,6.19791666666667,2022
2023-01-01,6.1875,2023
2023-01-02,6.15885416666667,2023
2023-01-03,6.125,2023
2023-01-04,6.12239583333333,2023
2023-01-05,6.11458333333333,2023
2023-01-06,6.125,2023
2023-01-07,6.125,2023
2023-01-08,6.11979166666667,2023
2023-01-09,6.07291666666667,2023
2023-01-10,6.078125,2023
2023-01-11,6.07291666666667,2023
2023-01-12,6.06510416666667,2023
2023-01-13,6.09895833333333,2023
2023-01-14,6.12239583333333,2023
2023-01-15,6.14322916666667,2023
2023-01-16,6.1875,2023
2023-01-17,6.18229166666667,2023
2023-01-18,6.171875,2023
2023-01-19,6.1484375,2023
2023-01-20,6.16145833333333,2023
2023-01-21,6.1875,2023
2023-01-22,6.14322916666667,2023
2023-01-23,6.1328125,2023
2023-01-24,6.15104166666667,2023
2023-01-25,6.19010416666667,2023
2023-01-26,6.21614583333333,2023
2023-01-27,6.20572916666667,2023
2023-01-28,6.1875,2023
2023-01-29,6.04166666666667,2023
2023-01-30,5.97395833333333,2023
2023-01-31,5.9453125,2023
2023-02-01,5.92447916666667,2023
2023-02-02,5.98177083333333,2023
2023-02-03,5.98697916666667,2023
2023-02-04,5.96875,2023
2023-02-05,6.00260416666667,2023
2023-02-06,6.01,2023
2023-02-07,6,2023
2023-02-08,6.03645833333333,2023
2023-02-09,6,2023
2023-02-10,6.08072916666667,2023
2023-02-11,6.10677083333333,2023
2023-02-12,6.05989583333333,2023
2023-02-13,6.0625,2023
2023-02-14,6.01822916666667,2023
2023-02-15,5.96614583333333,2023
2023-02-16,5.953125,2023
2023-02-17,5.9453125,2023
2023-02-18,5.9765625,2023
2023-02-19,5.98177083333333,2023
2023-02-20,6,2023
2023-02-21,6.15625,2023
2023-02-22,5.99479166666667,2023
2023-02-23,5.82552083333333,2023
2023-02-24,5.73697916666667,2023
2023-02-25,5.70052083333333,2023
2023-02-26,5.66927083333333,2023
2023-02-27,5.64322916666667,2023
2023-02-28,5.70052083333333,2023
2023-03-01,5.6575,2023
2023-03-02,5.66927083333333,2023
2023-03-03,5.69791666666667,2023
2023-03-04,5.63020833333333,2023
2023-03-05,5.62760416666667,2023
2023-03-06,5.64322916666667,2023
2023-03-07,5.68489583333333,2023
2023-03-08,5.8828125,2023
2023-03-09,5.84635416666667,2023
2023-03-10,5.74739583333333,2023
2023-03-11,6.00815217391304,2023
2023-03-12,6.08333333333333,2023
2023-03-13,6.29166666666667,2023
2023-03-14,6.359375,2023
2023-03-15,6.48958333333333,2023
2023-03-16,6.56510416666667,2023
2023-03-17,6.49479166666667,2023
2023-03-18,6.9453125,2023
2023-03-19,7.1820652173913,2023
2023-03-20,7.40885416666667,2023
2023-03-21,7.68229166666667,2023
2023-03-22,7.68229166666667,2023
2023-03-23,7.765625,2023
2023-03-24,7.28125,2023
2023-03-25,7.44010416666667,2023
2023-03-26,7.65625,2023
2023-03-27,7.12760416666667,2023
2023-03-28,6.135,2023
2023-03-29,7.16145833333333,2023
2023-03-30,8.09895833333333,2023
2023-03-31,7.24479166666667,2023
2023-04-01,7.5390625,2023
2023-04-02,7.8984375,2023
2023-04-03,8.1328125,2023
2023-04-04,8.36979166666667,2023
2023-04-05,8.66666666666667,2023
2023-04-06,8.390625,2023
2023-04-07,8.34375,2023
2023-04-08,7.0703125,2023
2023-04-09,7.61458333333333,2023
2023-04-10,7.90104166666667,2023
2023-04-11,8.3046875,2023
2023-04-12,8.59114583333333,2023
2023-04-13,8.953125,2023
2023-04-14,8.94270833333333,2023
2023-04-15,9.19010416666667,2023
2023-04-16,9.09635416666667,2023
2023-04-17,8.51041666666667,2023
2023-04-18,8.45052083333333,2023
2023-04-19,8.52864583333333,2023
2023-04-20,8.375,2023
2023-04-21,8.57291666666667,2023
2023-04-22,8.8671875,2023
2023-04-23,8.96614583333333,2023
2023-04-24,9.4921875,2023
2023-04-25,9.69270833333333,2023
2023-04-26,9.9140625,2023
2023-04-27,10.265625,2023
2023-04-28,10.6927083333333,2023
2023-04-29,11.8723958333333,2023
2023-04-30,11.9036458333333,2023
2023-05-01,11.8072916666667,2023
2023-05-02,11.9713541666667,2023
2023-05-03,12.1640625,2023
2023-05-04,12.5,2023
2023-05-05,12.7630208333333,2023
2023-05-06,12.515625,2023
2023-05-07,12.9505208333333,2023
2023-05-08,13.5911458333333,2023
2023-05-09,14,2023
2023-05-10,14.3072916666667,2023
2023-05-11,14.9505208333333,2023
2023-05-12,14.8255208333333,2023
2023-05-13,14.4401041666667,2023
2023-05-14,14.2291666666667,2023
2023-05-15,14.9791666666667,2023
2023-05-16,15.2760416666667,2023
2023-05-17,15.765625,2023
2023-05-18,17.0208333333333,2023
2023-05-19,18.3802083333333,2023
2023-05-20,18.8828125,2023
2023-05-21,18.7005208333333,2023
2023-05-22,17.875,2023
2023-05-23,17.9765625,2023
2023-05-24,18.0833333333333,2023
2023-05-25,17.81275,2023
2023-05-26,19.2265625,2023
2023-05-27,19.4973958333333,2023
2023-05-28,19.8932291666667,2023
2023-05-29,20.21875,2023
2023-05-30,19.9036458333333,2023
2023-05-31,19.625,2023
2023-06-01,19.34375,2023
2023-06-02,19.6588541666667,2023
2023-06-03,19.4947916666667,2023
2023-06-04,19.0260416666667,2023
2023-06-05,18.5494791666667,2023
2023-06-06,18.8958333333333,2023
2023-06-07,19.6640625,2023
2023-06-08,19.5416666666667,2023
2023-06-09,18.4322916666667,2023
2023-06-10,18.4947916666667,2023
2023-06-11,19.3489583333333,2023
2023-06-12,19.8880208333333,2023
2023-06-13,18.6067708333333,2023
2023-06-14,18.5494791666667,2023
2023-06-15,19.1848958333333,2023
2023-06-16,19.9114583333333,2023
2023-06-17,19.8541666666667,2023
2023-06-18,19.6588541666667,2023
2023-06-19,19.3984375,2023
2023-06-20,19.4427083333333,2023
2023-06-21,19.4869791666667,2023
2023-06-22,19.4270833333333,2023
2023-06-23,20.1848958333333,2023
2023-06-24,20.359375,2023
2023-06-25,20.4557291666667,2023
2023-06-26,21.1354166666667,2023
2023-06-27,20.6380208333333,2023
2023-06-28,21.3854166666667,2023
2023-06-29,22.3880208333333,2023
2023-06-30,22.6197916666667,2023
2023-07-01,22.6223958333333,2023
2023-07-02,21.2508333333333,2023
2023-07-03,21.8359375,2023
2023-07-04,21.9739583333333,2023
2023-07-05,22.3255208333333,2023
2023-07-06,22.2786458333333,2023
2023-07-07,22.4088541666667,2023
2023-07-08,23.078125,2023
2023-07-09,23.2135416666667,2023
2023-07-10,22.703125,2023
2023-07-11,23.328125,2023
2023-07-12,23.2864583333333,2023
2023-07-13,23.3072916666667,2023
2023-07-14,23.9140625,2023
2023-07-15,24.1744791666667,2023
2023-07-16,23.8559782608696,2023
2023-07-17,23.65625,2023
2023-07-18,23.5885416666667,2023
2023-07-19,23.3177083333333,2023
2023-07-20,24.070652173913,2023
2023-07-21,24.2578125,2023
2023-07-22,23.9557291666667,2023
2023-07-23,23.5598958333333,2023
2023-07-24,23.1458333333333,2023
2023-07-25,22.7291666666667,2023
2023-07-26,22.7786458333333,2023
2023-07-27,22.8515625,2023
2023-07-28,23.4375,2023
2023-07-29,23.5234375,2023
2023-07-30,23.0026041666667,2023
2023-07-31,22.921875,2023
2023-08-01,23.078125,2023
2023-08-02,22.8828125,2023
2023-08-03,23,2023
2023-08-04,23.6328125,2023
2023-08-05,23.8776041666667,2023
2023-08-06,22.8697916666667,2023
2023-08-07,23.0911458333333,2023
2023-08-08,23.3723958333333,2023
2023-08-09,23.2734375,2023
2023-08-10,23.28125,2023
2023-08-11,23.4367708333333,2023
2023-08-12,23.5807291666667,2023
2023-08-13,23.6588541666667,2023
2023-08-14,23.9739583333333,2023
2023-08-15,24.4628125,2023
2023-08-16,24.4973958333333,2023
2023-08-17,23.7946428571429,2023
